"Symbol","Date","Security Name","Quantity"
"ESSAROIL","28-Jul-2009","ESSAR OIL LTD","14"
"GAIL","28-Jul-2009","GAIL (INDIA) LTD","10"
"GMRINFRA","28-Jul-2009","GMR INFRASTRUCTURE LTD.","25"
"GSPL","28-Jul-2009","GUJARAT STATE PETRO LTD","100"
"GUJALKALI","28-Jul-2009","GUJARAT ALKALIES &amp; CHEM","1"
"HAVELLS","28-Jul-2009","HAVELLS INDIA LIMITED","29"
"HCC","28-Jul-2009","HINDUSTAN CONSTRUCTION CO","1735"
"HCLTECH","28-Jul-2009","HCL TECHNOLOGIES LTD","405"
"HDIL","28-Jul-2009","HOUSING DEV &amp; INFRA LTD","300"
"HINDALCO","28-Jul-2009","HINDALCO  INDUSTRIES  LTD","6"
"HINDUNILVR","28-Jul-2009","HINDUSTAN UNILEVER LTD.","10"
"ICICIBANK","28-Jul-2009","ICICI BANK LTD.","58"
"IDBI","28-Jul-2009","IDBI Bank Limited","546"
"IDEA","28-Jul-2009","IDEA CELLULAR LIMITED","96"
"IDFC","28-Jul-2009","INFRA. DEV. FIN. CO. LTD","250"
"IFCI","28-Jul-2009","IFCI LTD","792"
"INDIACEM","28-Jul-2009","THE INDIA CEMENTS LIMITED","50"
"INDIAINFO","28-Jul-2009","INDIA INFOLINE LIMITED","500"
"IOB","28-Jul-2009","INDIAN OVERSEAS BANK","4"
"ISPATIND","28-Jul-2009","ISPAT INDUSTRIES LIMITED","30487"
"ITC","28-Jul-2009","ITC LTD","110"
"IVRCLINFRA","28-Jul-2009","IVRCL INFRAST &amp; PROJ LTD.","125"
"JINDALSTEL","28-Jul-2009","JINDAL STEEL &amp; POWER LTD","7"
"JPASSOCIAT","28-Jul-2009","JAIPRAKASH ASSOCIATES LTD","1235"
"JPHYDRO","28-Jul-2009","JAIPRAKASH HYDROPOW LTD.","117"
"JSWSTEEL","28-Jul-2009","JSW STEEL LIMITED","39"
"KOTAKBANK","28-Jul-2009","KOTAK MAHINDRA BANK LTD","2"
"LITL","28-Jul-2009","LANCO INFRATECH LTD.","2035"
"MARUTI","28-Jul-2009","MARUTI SUZUKI INDIA LTD.","67"
"MCDOWELL-N","28-Jul-2009","UNITED SPIRITS LIMITED","166"
"MOSERBAER","28-Jul-2009","MOSER-BAER (I) LTD","119"
"MPHASIS","28-Jul-2009","MPHASIS LIMITED","15"
"MRPL","28-Jul-2009","MRPL","100"
"MTNL","28-Jul-2009","MAHANAGAR TELEPHONE NIGAM","250"
"NAGARFERT","28-Jul-2009","NAGARJUNA FERT &amp; CHEM LTD","675"
"NATIONALUM","28-Jul-2009","NATIONAL ALUMINIUM CO LTD","16"
"NTPC","28-Jul-2009","NTPC LTD","124"
"ONGC","28-Jul-2009","OIL AND NATURAL GAS CORP.","203"
"OPTOCIRCUI","28-Jul-2009","OPTO CIRCUITS (I) LTD.","100"
"PARSVNATH","28-Jul-2009","PARSVNATH DEVELOPER LTD","100"
"PATNI","28-Jul-2009","PATNI COMPUTER SYST LTD","10"
"PNB","28-Jul-2009","PUNJAB NATIONAL BANK","200"
"ABAN","28-Jul-2009","ABAN OFFSHORE LTD.","190"
"ACC","28-Jul-2009","ACC LIMITED","35"
"ADLABSFILM","28-Jul-2009","ADLABS FILMS LTD","82"
"ALBK","28-Jul-2009","ALLAHABAD BANK","29"
"AMBUJACEM","28-Jul-2009","AMBUJA CEMENTS LTD","1150"
"APIL","28-Jul-2009","ALSTOM PROJECTS INDIA LTD","50"
"ASHOKLEY","28-Jul-2009","ASHOK LEYLAND LTD","6068"
"AXISBANK","28-Jul-2009","AXIS BANK LIMITED","289"
"BAJAJHIND","28-Jul-2009","BAJAJ HINDUSTAN LTD","382"
"BALRAMCHIN","28-Jul-2009","BALRAMPUR CHINI MILLS LTD","25"
"BANKINDIA","28-Jul-2009","BANK OF INDIA","100"
"BATAINDIA","28-Jul-2009","BATA INDIA LTD","20"
"BHARATFORG","28-Jul-2009","BHARAT FORGE LTD","310"
"POWERGRID","28-Jul-2009","POWER GRID CORP. LTD.","100"
"PRAJIND","28-Jul-2009","PRAJ INDUSTRIES LTD","300"
"PUNJLLOYD","28-Jul-2009","PUNJ LLOYD LIMITED","25"
"RANBAXY","28-Jul-2009","RANBAXY LABS LTD","145"
"RCOM","28-Jul-2009","RELIANCE COMMUNICATIONS L","535"
"RELCAPITAL","28-Jul-2009","RELIANCE CAPITAL LTD","14"
"RELIANCE","28-Jul-2009","RELIANCE INDUSTRIES LTD","88"
"RELINFRA","28-Jul-2009","Reliance Infrastructure Limited","216"
"RENUKA","28-Jul-2009","SHREE RENUKA SUGARS LTD","650"
"RNRL","28-Jul-2009","REL. NAT. RESOURCES LTD.","402"
"ROLTA","28-Jul-2009","ROLTA INDIA LTD","300"
"RPL","28-Jul-2009","RELIANCE PETROLEUM LTD.","600"
"RPOWER","28-Jul-2009","RELIANCE POWER LTD.","22"
"SAIL","28-Jul-2009","STEEL AUTHORITY OF INDIA","1103"
"SATYAMCOMP","28-Jul-2009","SATYAM COMPUTER SERVICES","242"
"SBIN","28-Jul-2009","STATE BANK OF INDIA","302"
"SESAGOA","28-Jul-2009","SESA GOA LTD","3959"
"SIEMENS","28-Jul-2009","SIEMENS LTD","100"
"SKUMARSYNF","28-Jul-2009","S KUMARS NATIONWIDE LTD","867"
"SRF","28-Jul-2009","SRF LTD","42"
"STER","28-Jul-2009","STERLITE INDS (IND) LTD","125"
"STRTECH","28-Jul-2009","STERLITE TECHNOLOGIES LTD","50"
"SUNTV","28-Jul-2009","SUN TV NETWORK LIMITED","100"
"SUZLON","28-Jul-2009","SUZLON ENERGY LIMITED","2466"
"TATAMOTORS","28-Jul-2009","TATA MOTORS LIMITED","6595"
"TATAPOWER","28-Jul-2009","TATA POWER CO LTD","179"
"TATASTEEL","28-Jul-2009","TATA STEEL LIMITED","1338"
"TCS","28-Jul-2009","TATA CONSULTANCY SERV LT","26"
"TECHM","28-Jul-2009","TECH MAHINDRA LIMITED","52"
"TULIP","28-Jul-2009","Tulip Telecom Limited ","23"
"UNITECH","28-Jul-2009","UNITECH LTD","73849"
"VOLTAS","28-Jul-2009","VOLTAS LTD","70"
"WELGUJ","28-Jul-2009","WELSPUN GUJ ST. RO. LTD.","2904"
"YESBANK","28-Jul-2009","YES BANK LIMITED","190"
"CHAMBLFERT","29-Jul-2009","CHAMBAL FERTILIZERS LTD","900"
"DIVISLAB","29-Jul-2009","DIVI'S LABORATORIES LTD","5"
"DLF","29-Jul-2009","DLF LIMITED","320"
"DRREDDY","29-Jul-2009","DR. REDDY'S LABORATORIES","15"
"EDUCOMP","29-Jul-2009","EDUCOMP SOLUTIONS LTD","77"
"ESCORTS","29-Jul-2009","ESCORTS INDIA LTD","437"
"ESSAROIL","29-Jul-2009","ESSAR OIL LTD","2"
"GDL","29-Jul-2009","GATEWAY DISTRIPARKS LTD.","10"
"GMRINFRA","29-Jul-2009","GMR INFRASTRUCTURE LTD.","23"
"GTLINFRA","29-Jul-2009","GTL INFRA.LTD","250"
"GTOFFSHORE","29-Jul-2009","GREAT OFFSHORE LTD","50"
"GVKPIL","29-Jul-2009","GVK POW. &amp; INFRA LTD.","1"
"HCC","29-Jul-2009","HINDUSTAN CONSTRUCTION CO","75"
"HDFCBANK","29-Jul-2009","HDFC BANK LTD","6"
"HDIL","29-Jul-2009","HOUSING DEV &amp; INFRA LTD","426"
"HINDALCO","29-Jul-2009","HINDALCO  INDUSTRIES  LTD","80"
"HINDUNILVR","29-Jul-2009","HINDUSTAN UNILEVER LTD.","365"
"IBREALEST","29-Jul-2009","INDIABULLS REAL EST. LTD","110"
"ICICIBANK","29-Jul-2009","ICICI BANK LTD.","49"
"IDBI","29-Jul-2009","IDBI Bank Limited","135"
"IFCI","29-Jul-2009","IFCI LTD","250"
"INDIACEM","29-Jul-2009","THE INDIA CEMENTS LIMITED","50"
"ISPATIND","29-Jul-2009","ISPAT INDUSTRIES LIMITED","5578"
"ITC","29-Jul-2009","ITC LTD","20"
"JINDALSAW","29-Jul-2009","JINDAL SAW LIMITED","25"
"JINDALSTEL","29-Jul-2009","JINDAL STEEL &amp; POWER LTD","44"
"JPASSOCIAT","29-Jul-2009","JAIPRAKASH ASSOCIATES LTD","238"
"JPHYDRO","29-Jul-2009","JAIPRAKASH HYDROPOW LTD.","100"
"JSWSTEEL","29-Jul-2009","JSW STEEL LIMITED","319"
"KOTAKBANK","29-Jul-2009","KOTAK MAHINDRA BANK LTD","50"
"LICHSGFIN","29-Jul-2009","LIC HOUSING FINANCE LTD","10"
"LITL","29-Jul-2009","LANCO INFRATECH LTD.","1"
"LT","29-Jul-2009","LARSEN &amp; TOUBRO LTD.","5"
"M&amp;M","29-Jul-2009","MAHINDRA &amp; MAHINDRA LTD","10"
"MARUTI","29-Jul-2009","MARUTI SUZUKI INDIA LTD.","32"
"MATRIXLABS","29-Jul-2009","MATRIX LABORATORIES LTD.","437"
"MCDOWELL-N","29-Jul-2009","UNITED SPIRITS LIMITED","18"
"MRPL","29-Jul-2009","MRPL","50"
"MTNL","29-Jul-2009","MAHANAGAR TELEPHONE NIGAM","105"
"NAGARFERT","29-Jul-2009","NAGARJUNA FERT &amp; CHEM LTD","50"
"NATIONALUM","29-Jul-2009","NATIONAL ALUMINIUM CO LTD","400"
"NETWORK18","29-Jul-2009","NETWORK 18 FINCAP LTD.","201"
"NEYVELILIG","29-Jul-2009","NEYVELI LIGNITE CORPORATI","223"
"NTPC","29-Jul-2009","NTPC LTD","33"
"ONGC","29-Jul-2009","OIL AND NATURAL GAS CORP.","16"
"OPTOCIRCUI","29-Jul-2009","OPTO CIRCUITS (I) LTD.","50"
"PANTALOONR","29-Jul-2009","PANTALOON RETAIL (I) LTD","20"
"PATNI","29-Jul-2009","PATNI COMPUTER SYST LTD","15"
"PFC","29-Jul-2009","POWER FIN CORP LTD.","10"
"PNB","29-Jul-2009","PUNJAB NATIONAL BANK","15"
"POLARIS","29-Jul-2009","POLARIS SOFTWARE LAB LTD","200"
"POWERGRID","29-Jul-2009","POWER GRID CORP. LTD.","514"
"PTC","29-Jul-2009","PTC INDIA LIMITED","50"
"PUNJLLOYD","29-Jul-2009","PUNJ LLOYD LIMITED","581"
"RCOM","29-Jul-2009","RELIANCE COMMUNICATIONS L","62"
"RECLTD","29-Jul-2009","RURAL ELEC CORP. LTD.","1933"
"RELCAPITAL","29-Jul-2009","RELIANCE CAPITAL LTD","85"
"RELIANCE","29-Jul-2009","RELIANCE INDUSTRIES LTD","41"
"RELINFRA","29-Jul-2009","Reliance Infrastructure Limited","11"
"RNRL","29-Jul-2009","REL. NAT. RESOURCES LTD.","3749"
"ROLTA","29-Jul-2009","ROLTA INDIA LTD","452"
"RPL","29-Jul-2009","RELIANCE PETROLEUM LTD.","1"
"RPOWER","29-Jul-2009","RELIANCE POWER LTD.","20"
"SAIL","29-Jul-2009","STEEL AUTHORITY OF INDIA","1025"
"SATYAMCOMP","29-Jul-2009","SATYAM COMPUTER SERVICES","3058"
"SCI","29-Jul-2009","SHIPPING CORP OF INDIA LT","20"
"SESAGOA","29-Jul-2009","SESA GOA LTD","375"
"SRF","29-Jul-2009","SRF LTD","134"
"SUNTV","29-Jul-2009","SUN TV NETWORK LIMITED","254"
"SUZLON","29-Jul-2009","SUZLON ENERGY LIMITED","1185"
"TATACOMM","29-Jul-2009","TATA COMMUNICATIONS LTD","50"
"TATAMOTORS","29-Jul-2009","TATA MOTORS LIMITED","197"
"TATAPOWER","29-Jul-2009","TATA POWER CO LTD","49"
"TATASTEEL","29-Jul-2009","TATA STEEL LIMITED","359"
"TCS","29-Jul-2009","TATA CONSULTANCY SERV LT","428"
"TECHM","29-Jul-2009","TECH MAHINDRA LIMITED","18"
"TVSMOTOR","29-Jul-2009","TVS MOTOR COMPANY  LTD","920"
"UNITECH","29-Jul-2009","UNITECH LTD","5909"
"WELGUJ","29-Jul-2009","WELSPUN GUJ ST. RO. LTD.","80"
"WIPRO","29-Jul-2009","WIPRO LTD","20"
"WOCKPHARMA","29-Jul-2009","WOCKHARDT LIMITED","100"
"YESBANK","29-Jul-2009","YES BANK LIMITED","10"
"ZEEL","29-Jul-2009","ZEE ENTERTAINMENT ENT LTD","25"
"ABAN","29-Jul-2009","ABAN OFFSHORE LTD.","716"
"ACC","29-Jul-2009","ACC LIMITED","14"
"ADLABSFILM","29-Jul-2009","ADLABS FILMS LTD","92"
"ASHOKLEY","29-Jul-2009","ASHOK LEYLAND LTD","383"
"AXISBANK","29-Jul-2009","AXIS BANK LIMITED","50"
"BAJAJHIND","29-Jul-2009","BAJAJ HINDUSTAN LTD","260"
"BALRAMCHIN","29-Jul-2009","BALRAMPUR CHINI MILLS LTD","512"
"BHARATFORG","29-Jul-2009","BHARAT FORGE LTD","110"
"BHEL","29-Jul-2009","BHEL","15"
"BOMDYEING","29-Jul-2009","BOMBAY DYEING &amp; MFG. CO L","21"
"BPCL","29-Jul-2009","BHARAT PETROLEUM CORP  LT","12"
"BRFL","29-Jul-2009","BOMBAY RAYON FASHIONS LTD","10"
"CESC","29-Jul-2009","CESC LTD","550"
"CAIRN","30-Jul-2009","CAIRN INDIA LIMITED","55"
"CANBK","30-Jul-2009","CANARA BANK","135"
"CIPLA","30-Jul-2009","CIPLA LTD","5"
"CROMPGREAV","30-Jul-2009","CROMPTON GREAVES LTD","400"
"DLF","30-Jul-2009","DLF LIMITED","1008"
"ESCORTS","30-Jul-2009","ESCORTS INDIA LTD","1125"
"ESSAROIL","30-Jul-2009","ESSAR OIL LTD","700"
"FSL","30-Jul-2009","FIRSTSOURCE SOLU. LTD.","200"
"GAIL","30-Jul-2009","GAIL (INDIA) LTD","26"
"GMRINFRA","30-Jul-2009","GMR INFRASTRUCTURE LTD.","35"
"GSPL","30-Jul-2009","GUJARAT STATE PETRO LTD","100"
"GTLINFRA","30-Jul-2009","GTL INFRA.LTD","500"
"HAVELLS","30-Jul-2009","HAVELLS INDIA LIMITED","201"
"HCC","30-Jul-2009","HINDUSTAN CONSTRUCTION CO","323"
"HCLTECH","30-Jul-2009","HCL TECHNOLOGIES LTD","480"
"HDFC","30-Jul-2009","HDFC LTD","5"
"HDFCBANK","30-Jul-2009","HDFC BANK LTD","194"
"HDIL","30-Jul-2009","HOUSING DEV &amp; INFRA LTD","2561"
"HINDALCO","30-Jul-2009","HINDALCO  INDUSTRIES  LTD","105"
"HINDOILEXP","30-Jul-2009","HINDUSTAN OIL EXPLORATION","25"
"HINDPETRO","30-Jul-2009","HINDUSTAN PETROLEUM CORP","122"
"HINDUNILVR","30-Jul-2009","HINDUSTAN UNILEVER LTD.","470"
"HOTELEELA","30-Jul-2009","HOTEL LEELA VENTURES LTD","530"
"IBREALEST","30-Jul-2009","INDIABULLS REAL EST. LTD","128"
"ICICIBANK","30-Jul-2009","ICICI BANK LTD.","831"
"IDEA","30-Jul-2009","IDEA CELLULAR LIMITED","40"
"IDFC","30-Jul-2009","INFRA. DEV. FIN. CO. LTD","251"
"IFCI","30-Jul-2009","IFCI LTD","1847"
"INDIAINFO","30-Jul-2009","INDIA INFOLINE LIMITED","500"
"INFOSYSTCH","30-Jul-2009","INFOSYS TECHNOLOGIES LTD","2"
"IOC","30-Jul-2009","INDIAN OIL CORP LTD","100"
"ISPATIND","30-Jul-2009","ISPAT INDUSTRIES LIMITED","10310"
"ITC","30-Jul-2009","ITC LTD","15"
"JPASSOCIAT","30-Jul-2009","JAIPRAKASH ASSOCIATES LTD","614"
"JPHYDRO","30-Jul-2009","JAIPRAKASH HYDROPOW LTD.","100"
"JSWSTEEL","30-Jul-2009","JSW STEEL LIMITED","25"
"RELINFRA","30-Jul-2009","Reliance Infrastructure Limited","264"
"RENUKA","30-Jul-2009","SHREE RENUKA SUGARS LTD","644"
"RNRL","30-Jul-2009","REL. NAT. RESOURCES LTD.","839"
"ROLTA","30-Jul-2009","ROLTA INDIA LTD","3187"
"RPL","30-Jul-2009","RELIANCE PETROLEUM LTD.","200"
"RPOWER","30-Jul-2009","RELIANCE POWER LTD.","83"
"SAIL","30-Jul-2009","STEEL AUTHORITY OF INDIA","6280"
"SATYAMCOMP","30-Jul-2009","SATYAM COMPUTER SERVICES","25"
"SBIN","30-Jul-2009","STATE BANK OF INDIA","364"
"SESAGOA","30-Jul-2009","SESA GOA LTD","561"
"SKUMARSYNF","30-Jul-2009","S KUMARS NATIONWIDE LTD","87"
"STER","30-Jul-2009","STERLITE INDS (IND) LTD","433"
"SUNPHARMA","30-Jul-2009","SUN PHARMACEUTICALS IND.","9"
"SUZLON","30-Jul-2009","SUZLON ENERGY LIMITED","170"
"TATACOMM","30-Jul-2009","TATA COMMUNICATIONS LTD","24"
"TATAMOTORS","30-Jul-2009","TATA MOTORS LIMITED","1066"
"TATAPOWER","30-Jul-2009","TATA POWER CO LTD","27"
"TATASTEEL","30-Jul-2009","TATA STEEL LIMITED","718"
"TATATEA","30-Jul-2009","TATA TEA LTD","192"
"TCS","30-Jul-2009","TATA CONSULTANCY SERV LT","1933"
"TECHM","30-Jul-2009","TECH MAHINDRA LIMITED","538"
"TTML","30-Jul-2009","TATA TELESERV(MAHARASTRA)","102"
"TULIP","30-Jul-2009","Tulip Telecom Limited ","17"
"TVSMOTOR","30-Jul-2009","TVS MOTOR COMPANY  LTD","5704"
"UNIONBANK","30-Jul-2009","UNION BANK OF INDIA","603"
"UNITECH","30-Jul-2009","UNITECH LTD","16464"
"WELGUJ","30-Jul-2009","WELSPUN GUJ ST. RO. LTD.","1272"
"WIPRO","30-Jul-2009","WIPRO LTD","20"
"YESBANK","30-Jul-2009","YES BANK LIMITED","100"
"RCOM","30-Jul-2009","RELIANCE COMMUNICATIONS L","560"
"RECLTD","30-Jul-2009","RURAL ELEC CORP. LTD.","629"
"RELCAPITAL","30-Jul-2009","RELIANCE CAPITAL LTD","111"
"RELIANCE","30-Jul-2009","RELIANCE INDUSTRIES LTD","23"
"LICHSGFIN","30-Jul-2009","LIC HOUSING FINANCE LTD","5"
"LITL","30-Jul-2009","LANCO INFRATECH LTD.","200"
"LT","30-Jul-2009","LARSEN &amp; TOUBRO LTD.","131"
"MARUTI","30-Jul-2009","MARUTI SUZUKI INDIA LTD.","67"
"MCDOWELL-N","30-Jul-2009","UNITED SPIRITS LIMITED","6"
"MPHASIS","30-Jul-2009","MPHASIS LIMITED","180"
"MRPL","30-Jul-2009","MRPL","200"
"MTNL","30-Jul-2009","MAHANAGAR TELEPHONE NIGAM","50"
"NTPC","30-Jul-2009","NTPC LTD","172"
"OFSS","30-Jul-2009","Oracle Financial Services Software Limited","9"
"ONGC","30-Jul-2009","OIL AND NATURAL GAS CORP.","26"
"PATNI","30-Jul-2009","PATNI COMPUTER SYST LTD","778"
"PFC","30-Jul-2009","POWER FIN CORP LTD.","700"
"PNB","30-Jul-2009","PUNJAB NATIONAL BANK","2"
"POLARIS","30-Jul-2009","POLARIS SOFTWARE LAB LTD","25"
"POWERGRID","30-Jul-2009","POWER GRID CORP. LTD.","200"
"PUNJLLOYD","30-Jul-2009","PUNJ LLOYD LIMITED","264"
"RANBAXY","30-Jul-2009","RANBAXY LABS LTD","51"
"ABAN","30-Jul-2009","ABAN OFFSHORE LTD.","37"
"ACC","30-Jul-2009","ACC LIMITED","8"
"ALBK","30-Jul-2009","ALLAHABAD BANK","250"
"AMBUJACEM","30-Jul-2009","AMBUJA CEMENTS LTD","294"
"APTECHT","30-Jul-2009","APTECH LIMITED","30"
"ASHOKLEY","30-Jul-2009","ASHOK LEYLAND LTD","2778"
"AUROPHARMA","30-Jul-2009","AUROBINDO PHARMA LTD","20"
"AXISBANK","30-Jul-2009","AXIS BANK LIMITED","139"
"BAJAJHIND","30-Jul-2009","BAJAJ HINDUSTAN LTD","6"
"BAJAJHLDNG","30-Jul-2009","BAJAJ HOLDINGS &amp; INVS LTD","5"
"BALRAMCHIN","30-Jul-2009","BALRAMPUR CHINI MILLS LTD","225"
"BANKINDIA","30-Jul-2009","BANK OF INDIA","11"
"BHARATFORG","30-Jul-2009","BHARAT FORGE LTD","36"
"PETRONET","31-Jul-2009","PETRONET LNG LIMITED","3"
"ALOKTEXT","31-Jul-2009","ALOK INDUSTRIES LTD","50"
"AMBUJACEM","31-Jul-2009","AMBUJA CEMENTS LTD","1265"
"ASHOKLEY","31-Jul-2009","ASHOK LEYLAND LTD","6912"
"AXISBANK","31-Jul-2009","AXIS BANK LIMITED","5"
"BAJAJHLDNG","31-Jul-2009","BAJAJ HOLDINGS &amp; INVS LTD","65"
"BALRAMCHIN","31-Jul-2009","BALRAMPUR CHINI MILLS LTD","113"
"BANKBARODA","31-Jul-2009","BANK OF BARODA","50"
"BHARATFORG","31-Jul-2009","BHARAT FORGE LTD","938"
"BHARTIARTL","31-Jul-2009","BHARTI AIRTEL LIMITED","760"
"BHEL","31-Jul-2009","BHEL","1"
"BPCL","31-Jul-2009","BHARAT PETROLEUM CORP  LT","50"
"CANBK","31-Jul-2009","CANARA BANK","35"
"CENTURYTEX","31-Jul-2009","CENTURY TEXTILES LTD","50"
"DIVISLAB","31-Jul-2009","DIVI'S LABORATORIES LTD","35"
"DLF","31-Jul-2009","DLF LIMITED","762"
"DRREDDY","31-Jul-2009","DR. REDDY'S LABORATORIES","2"
"EDUCOMP","31-Jul-2009","EDUCOMP SOLUTIONS LTD","5"
"ESSAROIL","31-Jul-2009","ESSAR OIL LTD","428"
"GMRINFRA","31-Jul-2009","GMR INFRASTRUCTURE LTD.","1850"
"GTOFFSHORE","31-Jul-2009","GREAT OFFSHORE LTD","100"
"GVKPIL","31-Jul-2009","GVK POW. &amp; INFRA LTD.","200"
"HCC","31-Jul-2009","HINDUSTAN CONSTRUCTION CO","10"
"HCLTECH","31-Jul-2009","HCL TECHNOLOGIES LTD","185"
"HDFC","31-Jul-2009","HDFC LTD","204"
"HDFCBANK","31-Jul-2009","HDFC BANK LTD","69"
"HDIL","31-Jul-2009","HOUSING DEV &amp; INFRA LTD","454"
"HINDALCO","31-Jul-2009","HINDALCO  INDUSTRIES  LTD","1886"
"HINDPETRO","31-Jul-2009","HINDUSTAN PETROLEUM CORP","5"
"HINDUNILVR","31-Jul-2009","HINDUSTAN UNILEVER LTD.","201"
"ICICIBANK","31-Jul-2009","ICICI BANK LTD.","76"
"ICSA","31-Jul-2009","ICSA (INDIA) LIMITED","200"
"IDBI","31-Jul-2009","IDBI Bank Limited","154"
"IDEA","31-Jul-2009","IDEA CELLULAR LIMITED","145"
"IDFC","31-Jul-2009","INFRA. DEV. FIN. CO. LTD","50"
"IFCI","31-Jul-2009","IFCI LTD","271"
"INDIACEM","31-Jul-2009","THE INDIA CEMENTS LIMITED","9"
"INFOSYSTCH","31-Jul-2009","INFOSYS TECHNOLOGIES LTD","65"
"ISPATIND","31-Jul-2009","ISPAT INDUSTRIES LIMITED","1195"
"ITC","31-Jul-2009","ITC LTD","383"
"IVRCLINFRA","31-Jul-2009","IVRCL INFRAST &amp; PROJ LTD.","50"
"JINDALSAW","31-Jul-2009","JINDAL SAW LIMITED","24"
"UNITECH","31-Jul-2009","UNITECH LTD","1899"
"VOLTAS","31-Jul-2009","VOLTAS LTD","700"
"WIPRO","31-Jul-2009","WIPRO LTD","1000"
"WWIL","31-Jul-2009","WIRE &amp; WIRELESS (I) LTD.","2000"
"YESBANK","31-Jul-2009","YES BANK LIMITED","50"
"ZEEL","31-Jul-2009","ZEE ENTERTAINMENT ENT LTD","150"
"ABAN","31-Jul-2009","ABAN OFFSHORE LTD.","1086"
"ABIRLANUVO","31-Jul-2009","ADITYA BIRLA NUVO LIMITED","11"
"ACC","31-Jul-2009","ACC LIMITED","13"
"PFC","31-Jul-2009","POWER FIN CORP LTD.","210"
"POLARIS","31-Jul-2009","POLARIS SOFTWARE LAB LTD","100"
"PUNJLLOYD","31-Jul-2009","PUNJ LLOYD LIMITED","1129"
"RANBAXY","31-Jul-2009","RANBAXY LABS LTD","800"
"RCOM","31-Jul-2009","RELIANCE COMMUNICATIONS L","2"
"RECLTD","31-Jul-2009","RURAL ELEC CORP. LTD.","1193"
"RELCAPITAL","31-Jul-2009","RELIANCE CAPITAL LTD","95"
"RELIANCE","31-Jul-2009","RELIANCE INDUSTRIES LTD","286"
"RELINFRA","31-Jul-2009","Reliance Infrastructure Limited","47"
"RENUKA","31-Jul-2009","SHREE RENUKA SUGARS LTD","450"
"RNRL","31-Jul-2009","REL. NAT. RESOURCES LTD.","516"
"ROLTA","31-Jul-2009","ROLTA INDIA LTD","431"
"RPL","31-Jul-2009","RELIANCE PETROLEUM LTD.","1307"
"RPOWER","31-Jul-2009","RELIANCE POWER LTD.","2000"
"SAIL","31-Jul-2009","STEEL AUTHORITY OF INDIA","2453"
"SATYAMCOMP","31-Jul-2009","SATYAM COMPUTER SERVICES","1686"
"SBIN","31-Jul-2009","STATE BANK OF INDIA","753"
"SESAGOA","31-Jul-2009","SESA GOA LTD","443"
"SRF","31-Jul-2009","SRF LTD","28"
"SUNTV","31-Jul-2009","SUN TV NETWORK LIMITED","145"
"SUZLON","31-Jul-2009","SUZLON ENERGY LIMITED","942"
"TATACHEM","31-Jul-2009","TATA CHEMICALS LTD","100"
"TATAMOTORS","31-Jul-2009","TATA MOTORS LIMITED","1923"
"TATAPOWER","31-Jul-2009","TATA POWER CO LTD","18"
"TATASTEEL","31-Jul-2009","TATA STEEL LIMITED","465"
"TATATEA","31-Jul-2009","TATA TEA LTD","13"
"TCS","31-Jul-2009","TATA CONSULTANCY SERV LT","102"
"TECHM","31-Jul-2009","TECH MAHINDRA LIMITED","34"
"TTML","31-Jul-2009","TATA TELESERV(MAHARASTRA)","600"
"TULIP","31-Jul-2009","Tulip Telecom Limited ","2"
"TVSMOTOR","31-Jul-2009","TVS MOTOR COMPANY  LTD","1000"
"UCOBANK","31-Jul-2009","UCO BANK","500"
"JINDALSTEL","31-Jul-2009","JINDAL STEEL &amp; POWER LTD","10"
"JPASSOCIAT","31-Jul-2009","JAIPRAKASH ASSOCIATES LTD","412"
"JPHYDRO","31-Jul-2009","JAIPRAKASH HYDROPOW LTD.","13"
"JSWSTEEL","31-Jul-2009","JSW STEEL LIMITED","267"
"KFA","31-Jul-2009","Kingfisher Airlines Limited","25"
"KOTAKBANK","31-Jul-2009","KOTAK MAHINDRA BANK LTD","50"
"LICHSGFIN","31-Jul-2009","LIC HOUSING FINANCE LTD","12"
"LT","31-Jul-2009","LARSEN &amp; TOUBRO LTD.","10"
"M&amp;M","31-Jul-2009","MAHINDRA &amp; MAHINDRA LTD","10"
"MARUTI","31-Jul-2009","MARUTI SUZUKI INDIA LTD.","4"
"MCDOWELL-N","31-Jul-2009","UNITED SPIRITS LIMITED","28"
"MLL","31-Jul-2009","MERCATOR LINES LIMITED","100"
"MOSERBAER","31-Jul-2009","MOSER-BAER (I) LTD","550"
"MTNL","31-Jul-2009","MAHANAGAR TELEPHONE NIGAM","105"
"NAGARFERT","31-Jul-2009","NAGARJUNA FERT &amp; CHEM LTD","100"
"NATIONALUM","31-Jul-2009","NATIONAL ALUMINIUM CO LTD","235"
"NEYVELILIG","31-Jul-2009","NEYVELI LIGNITE CORPORATI","339"
"NTPC","31-Jul-2009","NTPC LTD","38"
"OFSS","31-Jul-2009","Oracle Financial Services Software Limited","45"
"ONGC","31-Jul-2009","OIL AND NATURAL GAS CORP.","69"
"ORCHIDCHEM","31-Jul-2009","ORCHID CHEMICALS LTD","10"
"PANTALOONR","31-Jul-2009","PANTALOON RETAIL (I) LTD","20"
"PATNI","31-Jul-2009","PATNI COMPUTER SYST LTD","4360"
"ALOKTEXT","03-Aug-2009","ALOK INDUSTRIES LTD","5"
"AMBUJACEM","03-Aug-2009","AMBUJA CEMENTS LTD","287"
"APTECHT","03-Aug-2009","APTECH LIMITED","135"
