"Symbol","Date","Security Name","Quantity"
"INDUSINDBK","14-Dec-2012","INDUSIND BANK LIMITED","72000"
"TECHM","14-Dec-2012","TECH MAHINDRA LIMITED","4500"
"INDUSINDBK","17-Dec-2012","INDUSIND BANK LIMITED","78000"
"RPOWER","17-Dec-2012","RELIANCE POWER LTD.","20000"
"INDUSINDBK","18-Dec-2012","INDUSIND BANK LIMITED","19000"
"TATAMOTORS","18-Dec-2012","TATA MOTORS LIMITED","59000"
"BAJAJ-AUTO","24-Dec-2012","BAJAJ AUTO LIMITED","1000"
"TATASTEEL","26-Dec-2012","TATA STEEL LIMITED","1000"
"PUNJLLOYD","26-Dec-2012","PUNJ LLOYD LIMITED","300"
"BAJAJ-AUTO","26-Dec-2012","BAJAJ AUTO LIMITED","3250"
"TATASTEEL","27-Dec-2012","TATA STEEL LIMITED","8000"
"BAJAJ-AUTO","27-Dec-2012","BAJAJ AUTO LIMITED","1875"
"BAJAJ-AUTO","31-Dec-2012","BAJAJ AUTO LIMITED","250"
