"Symbol","Date","Security Name","Quantity"
"SBIN","25-Apr-2008","STATE BANK OF INDIA","237"
"SESAGOA","25-Apr-2008","SESA GOA LTD","96"
"SUNPHARMA","25-Apr-2008","SUN PHARMACEUTICALS IND.","80"
"SUZLON","25-Apr-2008","SUZLON ENERGY LIMITED","25"
"TATASTEEL","25-Apr-2008","TATA STEEL LIMITED","378"
"TCS","25-Apr-2008","TATA CONSULTANCY SERV LT","31"
"TTML","25-Apr-2008","TATA TELESERV(MAHARASTRA)","2504"
"TVSMOTOR","25-Apr-2008","TVS MOTOR COMPANY  LTD","50"
"UNITECH","25-Apr-2008","UNITECH LTD","430"
"VIJAYABANK","25-Apr-2008","VIJAYA BANK","250"
"WIPRO","25-Apr-2008","WIPRO LTD","413"
"3IINFOTECH","25-Apr-2008","3I INFOTECH LTD.","5"
"ACC","25-Apr-2008","ACC LIMITED","28"
"ADLABSFILM","25-Apr-2008","ADLABS FILMS LTD","114"
"ALBK","25-Apr-2008","ALLAHABAD BANK","75"
"ANDHRABANK","25-Apr-2008","ANDHRA BANK","3010"
"ARVINDMILL","25-Apr-2008","ARVIND MILLS LTD","300"
"ASHOKLEY","25-Apr-2008","ASHOK LEYLAND LTD","400"
"BAJAJHIND","25-Apr-2008","BAJAJ HINDUSTAN LTD","170"
"BALRAMCHIN","25-Apr-2008","BALRAMPUR CHINI MILLS LTD","50"
"BANKBARODA","25-Apr-2008","BANK OF BARODA","100"
"ORCHIDCHEM","28-Apr-2008","ORCHID CHEMICALS LTD","700"
"NTPC","28-Apr-2008","NTPC LTD","80"
"POWERGRID","28-Apr-2008","POWER GRID CORP. LTD.","50"
"RCOM","28-Apr-2008","RELIANCE COMMUNICATIONS L","25"
"REL","28-Apr-2008","RELIANCE ENERGY LTD","193"
"RELCAPITAL","28-Apr-2008","RELIANCE CAPITAL LTD","95"
"RNRL","28-Apr-2008","REL. NAT. RESOURCES LTD.","408"
"RPL","28-Apr-2008","RELIANCE PETROLEUM LTD.","606"
"RPOWER","28-Apr-2008","RELIANCE POWER LTD.","220"
"SAIL","28-Apr-2008","STEEL AUTHORITY OF INDIA","101"
"SBIN","28-Apr-2008","STATE BANK OF INDIA","3"
"SESAGOA","28-Apr-2008","SESA GOA LTD","27"
"SIEMENS","28-Apr-2008","SIEMENS LTD","3"
"STRTECH","28-Apr-2008","STERLITE TECHNOLOGIES LTD","100"
"SUNPHARMA","28-Apr-2008","SUN PHARMACEUTICALS IND.","4"
"TATAMOTORS","28-Apr-2008","TATA MOTORS LIMITED","32"
"TATASTEEL","28-Apr-2008","TATA STEEL LIMITED","25"
"TITAN","28-Apr-2008","TITAN INDUSTRIES LTD","85"
"TTML","28-Apr-2008","TATA TELESERV(MAHARASTRA)","50"
"UNITECH","28-Apr-2008","UNITECH LTD","528"
"VOLTAS","28-Apr-2008","VOLTAS LTD","350"
"WELGUJ","28-Apr-2008","WELSPUN GUJ ST. RO. LTD.","30"
"WIPRO","28-Apr-2008","WIPRO LTD","106"
"WOCKPHARMA","28-Apr-2008","WOCKHARDT LIMITED","10"
"YESBANK","28-Apr-2008","YES BANK LIMITED","100"
"ADLABSFILM","28-Apr-2008","ADLABS FILMS LTD","100"
"APIL","28-Apr-2008","ALSTOM PROJECTS INDIA LTD","6"
"AXISBANK","28-Apr-2008","AXIS BANK LIMITED","151"
"BALRAMCHIN","28-Apr-2008","BALRAMPUR CHINI MILLS LTD","700"
"BATAINDIA","28-Apr-2008","BATA INDIA LTD","100"
"BHEL","28-Apr-2008","BHEL","7"
"BOMDYEING","28-Apr-2008","BOMBAY DYEING &amp; MFG. CO L","10"
"BPCL","28-Apr-2008","BHARAT PETROLEUM CORP  LT","140"
"BRFL","28-Apr-2008","BOMBAY RAYON FASHIONS LTD","25"
"BRIGADE","28-Apr-2008","BRIGADE ENTER. LTD","22"
"CORPBANK","28-Apr-2008","CORPORATION BANK","1"
"EDUCOMP","28-Apr-2008","EDUCOMP SOLUTIONS LTD","40"
"ESSAROIL","28-Apr-2008","ESSAR OIL LTD","406"
"GMRINFRA","28-Apr-2008","GMR INFRASTRUCTURE LTD.","2"
"HDFC","28-Apr-2008","HDFC LTD","2"
"HDFCBANK","28-Apr-2008","HDFC BANK LTD","17"
"HDIL","28-Apr-2008","HOUSING DEV &amp; INFRA LTD","200"
"HINDALCO","28-Apr-2008","HINDALCO  INDUSTRIES  LTD","2"
"IDEA","28-Apr-2008","IDEA CELLULAR LIMITED","300"
"IFCI","28-Apr-2008","IFCI LTD","594"
"INDIAINFO","28-Apr-2008","INDIA INFOLINE LIMITED","5"
"INFOSYSTCH","28-Apr-2008","INFOSYS TECHNOLOGIES LTD","117"
"IRB","28-Apr-2008","IRB INFRA DEV LTD.","85"
"JETAIRWAYS","28-Apr-2008","JET AIRWAYS (INDIA) LTD.","50"
"JINDALSTEL","28-Apr-2008","JINDAL STEEL &amp; POWER LTD","1"
"JPASSOCIAT","28-Apr-2008","JAIPRAKASH ASSOCIATES LTD","922"
"KOTAKBANK","28-Apr-2008","KOTAK MAHINDRA BANK LTD","100"
"LITL","28-Apr-2008","LANCO INFRATECH LTD.","150"
"MTNL","28-Apr-2008","MAHANAGAR TELEPHONE NIGAM","10"
"NAGARFERT","28-Apr-2008","NAGARJUNA FERTILIZERS LTD","2600"
"PNB","28-Apr-2008","PUNJAB NATIONAL BANK","10"
"POWERGRID","29-Apr-2008","POWER GRID CORP. LTD.","150"
"PUNJLLOYD","29-Apr-2008","PUNJ LLOYD LIMITED","804"
"ALOKTEXT","29-Apr-2008","ALOK INDUSTRIES LTD","750"
"ANDHRABANK","29-Apr-2008","ANDHRA BANK","375"
"ANSALINFRA","29-Apr-2008","ANSAL PROP &amp; INFRA LTD","4230"
"ARVINDMILL","29-Apr-2008","ARVIND MILLS LTD","150"
"ASHOKLEY","29-Apr-2008","ASHOK LEYLAND LTD","216"
"AXISBANK","29-Apr-2008","AXIS BANK LIMITED","990"
"BALRAMCHIN","29-Apr-2008","BALRAMPUR CHINI MILLS LTD","330"
"BATAINDIA","29-Apr-2008","BATA INDIA LTD","300"
"BHARTIARTL","29-Apr-2008","BHARTI AIRTEL LIMITED","90"
"BHEL","29-Apr-2008","BHEL","6"
"BIRLAJUTE","29-Apr-2008","BIRLA CORPORATION LTD","1557"
"BOMDYEING","29-Apr-2008","BOMBAY DYEING &amp; MFG. CO L","1470"
"BPCL","29-Apr-2008","BHARAT PETROLEUM CORP  LT","810"
"CENTURYTEX","29-Apr-2008","CENTURY TEXTILES LTD","15"
"CHAMBLFERT","29-Apr-2008","CHAMBAL FERTILIZERS LTD","495"
"CHENNPETRO","29-Apr-2008","CHENNAI PETROLEUM CORP LT","21"
"DENABANK","29-Apr-2008","DENA BANK","81"
"3IINFOTECH","29-Apr-2008","3I INFOTECH LTD.","753"
"ADLABSFILM","29-Apr-2008","ADLABS FILMS LTD","90"
"RCOM","29-Apr-2008","RELIANCE COMMUNICATIONS L","347"
"RECLTD","29-Apr-2008","RURAL ELEC CORP. LTD.","60"
"REL","29-Apr-2008","RELIANCE ENERGY LTD","102"
"RELCAPITAL","29-Apr-2008","RELIANCE CAPITAL LTD","506"
"RELIANCE","29-Apr-2008","RELIANCE INDUSTRIES LTD","285"
"RNRL","29-Apr-2008","REL. NAT. RESOURCES LTD.","2013"
"RPL","29-Apr-2008","RELIANCE PETROLEUM LTD.","2019"
"SAIL","29-Apr-2008","STEEL AUTHORITY OF INDIA","311"
"SATYAMCOMP","29-Apr-2008","SATYAM COMPUTER SERVICES","1650"
"SBIN","29-Apr-2008","STATE BANK OF INDIA","58"
"SCI","29-Apr-2008","SHIPPING CORP OF INDIA LT","10"
"SESAGOA","29-Apr-2008","SESA GOA LTD","303"
"SIEMENS","29-Apr-2008","SIEMENS LTD","2"
"SRF","29-Apr-2008","SRF LTD","50"
"STER","29-Apr-2008","STERLITE INDS (IND) LTD","267"
"SUZLON","29-Apr-2008","SUZLON ENERGY LIMITED","170"
"TATAPOWER","29-Apr-2008","TATA POWER CO LTD","1"
"TATASTEEL","29-Apr-2008","TATA STEEL LIMITED","174"
"TCS","29-Apr-2008","TATA CONSULTANCY SERV LT","20"
"TECHM","29-Apr-2008","TECH MAHINDRA LIMITED","66"
"TITAN","29-Apr-2008","TITAN INDUSTRIES LTD","68"
"TTML","29-Apr-2008","TATA TELESERV(MAHARASTRA)","100"
"TULIP","29-Apr-2008","TULIP IT SERVICES LTD","20"
"UNIONBANK","29-Apr-2008","UNION BANK OF INDIA","100"
"UNITECH","29-Apr-2008","UNITECH LTD","1294"
"WIPRO","29-Apr-2008","WIPRO LTD","182"
"YESBANK","29-Apr-2008","YES BANK LIMITED","20"
"DLF","29-Apr-2008","DLF LIMITED","5940"
"ESSAROIL","29-Apr-2008","ESSAR OIL LTD","12252"
"FEDERALBNK","29-Apr-2008","FEDERAL BANK LTD","150"
"GAIL","29-Apr-2008","GAIL (INDIA) LTD","300"
"GESHIP","29-Apr-2008","THE GE SHPG.LTD","150"
"GRASIM","29-Apr-2008","GRASIM INDUSTRIES LTD","3"
"HCC","29-Apr-2008","HINDUSTAN CONSTRUCTION CO","150"
"HCLTECH","29-Apr-2008","HCL TECHNOLOGIES LTD","756"
"HDFC","29-Apr-2008","HDFC LTD","69"
"HDFCBANK","29-Apr-2008","HDFC BANK LTD","247"
"HDIL","29-Apr-2008","HOUSING DEV &amp; INFRA LTD","236"
"HINDALCO","29-Apr-2008","HINDALCO  INDUSTRIES  LTD","355"
"HINDUNILVR","29-Apr-2008","HINDUSTAN UNILEVER LTD.","225"
"HOTELEELA","29-Apr-2008","HOTEL LEELA VENTURES LTD","199"
"ICICIBANK","29-Apr-2008","ICICI BANK LTD.","10"
"IDEA","29-Apr-2008","IDEA CELLULAR LIMITED","5"
"IFCI","29-Apr-2008","IFCI LTD","1034"
"INDIACEM","29-Apr-2008","INDIA CEMENTS LTD","6"
"INFOSYSTCH","29-Apr-2008","INFOSYS TECHNOLOGIES LTD","203"
"ISPATIND","29-Apr-2008","ISPAT INDUSTRIES LIMITED","3300"
"JINDALSTEL","29-Apr-2008","JINDAL STEEL &amp; POWER LTD","1"
"JPASSOCIAT","29-Apr-2008","JAIPRAKASH ASSOCIATES LTD","3757"
"JPHYDRO","29-Apr-2008","JAIPRAKASH HYDROPOW LTD.","50"
"KOTAKBANK","29-Apr-2008","KOTAK MAHINDRA BANK LTD","44"
"LITL","29-Apr-2008","LANCO INFRATECH LTD.","11"
"M&amp;M","29-Apr-2008","MAHINDRA &amp; MAHINDRA LTD","25"
"MARUTI","29-Apr-2008","MARUTI SUZUKI INDIA LTD.","50"
"MTNL","29-Apr-2008","MAHANAGAR TELEPHONE NIGAM","50"
"NAGARFERT","29-Apr-2008","NAGARJUNA FERTILIZERS LTD","4265"
"NETWORK18","29-Apr-2008","NETWORK 18 FINCAP LTD.","1320"
"NEYVELILIG","29-Apr-2008","NEYVELI LIGNITE CORPORATI","150"
"NIITTECH","29-Apr-2008","NIIT TECHNOLOGIES LTD","360"
"ORCHIDCHEM","29-Apr-2008","ORCHID CHEMICALS LTD","161"
"PATNI","29-Apr-2008","PATNI COMPUTER SYST LTD","410"
"PFC","29-Apr-2008","POWER FIN CORP LTD.","6"
"PNB","29-Apr-2008","PUNJAB NATIONAL BANK","12"
"POLARIS","29-Apr-2008","POLARIS SOFTWARE LAB LTD","50"
"TATASTEEL","30-Apr-2008","TATA STEEL LIMITED","175"
"TCS","30-Apr-2008","TATA CONSULTANCY SERV LT","35"
"TITAN","30-Apr-2008","TITAN INDUSTRIES LTD","1"
"TVSMOTOR","30-Apr-2008","TVS MOTOR COMPANY  LTD","2277"
"VOLTAS","30-Apr-2008","VOLTAS LTD","21"
"WIPRO","30-Apr-2008","WIPRO LTD","20"
"ANDHRABANK","30-Apr-2008","ANDHRA BANK","50"
"ARVINDMILL","30-Apr-2008","ARVIND MILLS LTD","100"
"AXISBANK","30-Apr-2008","AXIS BANK LIMITED","51"
"BAJAJHLDNG","30-Apr-2008","BAJAJ HOLDINGS &amp; INVS LTD","4"
"BHEL","30-Apr-2008","BHEL","25"
"BIRLAJUTE","30-Apr-2008","BIRLA CORPORATION LTD","200"
"BOMDYEING","30-Apr-2008","BOMBAY DYEING &amp; MFG. CO L","100"
"BPCL","30-Apr-2008","BHARAT PETROLEUM CORP  LT","195"
"CAIRN","30-Apr-2008","CAIRN INDIA LIMITED","10"
"CENTURYTEX","30-Apr-2008","CENTURY TEXTILES LTD","10"
"CESC","30-Apr-2008","CESC LTD","20"
"CHAMBLFERT","30-Apr-2008","CHAMBAL FERTILIZERS LTD","288"
"DLF","30-Apr-2008","DLF LIMITED","10"
"EDUCOMP","30-Apr-2008","EDUCOMP SOLUTIONS LTD","5"
"ESSAROIL","30-Apr-2008","ESSAR OIL LTD","125"
"GDL","30-Apr-2008","GATEWAY DISTRIPARKS LTD.","10"
"GMRINFRA","30-Apr-2008","GMR INFRASTRUCTURE LTD.","688"
"HCC","30-Apr-2008","HINDUSTAN CONSTRUCTION CO","600"
"HCLTECH","30-Apr-2008","HCL TECHNOLOGIES LTD","10"
"HDFCBANK","30-Apr-2008","HDFC BANK LTD","5"
"HINDUNILVR","30-Apr-2008","HINDUSTAN UNILEVER LTD.","20"
"ICICIBANK","30-Apr-2008","ICICI BANK LTD.","230"
"IDEA","30-Apr-2008","IDEA CELLULAR LIMITED","500"
"IFCI","30-Apr-2008","IFCI LTD","1000"
"INFOSYSTCH","30-Apr-2008","INFOSYS TECHNOLOGIES LTD","31"
"ISPATIND","30-Apr-2008","ISPAT INDUSTRIES LIMITED","1462"
"ITC","30-Apr-2008","ITC LTD","270"
"IVRCLINFRA","30-Apr-2008","IVRCL INFRAST &amp; PROJ LTD.","25"
"JINDALSTEL","30-Apr-2008","JINDAL STEEL &amp; POWER LTD","39"
"JPASSOCIAT","30-Apr-2008","JAIPRAKASH ASSOCIATES LTD","419"
"KOTAKBANK","30-Apr-2008","KOTAK MAHINDRA BANK LTD","50"
"LICHSGFIN","30-Apr-2008","LIC HOUSING FINANCE LTD","43"
"LITL","30-Apr-2008","LANCO INFRATECH LTD.","312"
"LT","30-Apr-2008","LARSEN &amp; TOUBRO LTD.","413"
"MTNL","30-Apr-2008","MAHANAGAR TELEPHONE NIGAM","25"
"NAGARFERT","30-Apr-2008","NAGARJUNA FERTILIZERS LTD","5"
"NEYVELILIG","30-Apr-2008","NEYVELI LIGNITE CORPORATI","270"
"NTPC","30-Apr-2008","NTPC LTD","460"
"ORCHIDCHEM","30-Apr-2008","ORCHID CHEMICALS LTD","526"
"ORIENTBANK","30-Apr-2008","ORIENTAL BANK OF COMMERCE","175"
"PARSVNATH","30-Apr-2008","PARSVNATH DEVELOPER LTD","120"
"PATNI","30-Apr-2008","PATNI COMPUTER SYST LTD","45"
"POLARIS","30-Apr-2008","POLARIS SOFTWARE LAB LTD","100"
"PRAJIND","30-Apr-2008","PRAJ INDUSTRIES LTD","650"
"PUNJLLOYD","30-Apr-2008","PUNJ LLOYD LIMITED","15"
"PURVA","30-Apr-2008","PURAVANKARA PROJ. LTD.","100"
"RAJESHEXPO","30-Apr-2008","RAJESH EXPORTS LTD","100"
"RCOM","30-Apr-2008","RELIANCE COMMUNICATIONS L","119"
"REL","30-Apr-2008","RELIANCE ENERGY LTD","40"
"RENUKA","30-Apr-2008","SHREE RENUKA SUGARS LTD","10"
"RNRL","30-Apr-2008","REL. NAT. RESOURCES LTD.","790"
"ROLTA","30-Apr-2008","ROLTA INDIA LTD","30"
"RPL","30-Apr-2008","RELIANCE PETROLEUM LTD.","284"
"RPOWER","30-Apr-2008","RELIANCE POWER LTD.","5"
"SAIL","30-Apr-2008","STEEL AUTHORITY OF INDIA","529"
"SATYAMCOMP","30-Apr-2008","SATYAM COMPUTER SERVICES","791"
"SBIN","30-Apr-2008","STATE BANK OF INDIA","136"
"SESAGOA","30-Apr-2008","SESA GOA LTD","5"
"STER","30-Apr-2008","STERLITE INDS (IND) LTD","4"
"STERLINBIO","30-Apr-2008","STERLING BIOTECH LTD","25"
"STRTECH","30-Apr-2008","STERLITE TECHNOLOGIES LTD","25"
"SUNPHARMA","30-Apr-2008","SUN PHARMACEUTICALS IND.","4"
"TATAMOTORS","30-Apr-2008","TATA MOTORS LIMITED","18"
"TATAPOWER","30-Apr-2008","TATA POWER CO LTD","4"
"ICICIBANK","02-May-2008","ICICI BANK LTD.","591"
"IDBI","02-May-2008","INDUS DEV BANK OF IND LTD","55"
"IDFC","02-May-2008","INFRA. DEV. FIN. CO. LTD","30"
"IFCI","02-May-2008","IFCI LTD","12082"
"INDIAINFO","02-May-2008","INDIA INFOLINE LIMITED","45"
"INDIANB","02-May-2008","INDIAN BANK","20"
"INDUSINDBK","02-May-2008","INDUSIND BANK LIMITED","875"
"INFOSYSTCH","02-May-2008","INFOSYS TECHNOLOGIES LTD","2"
"IRB","02-May-2008","IRB INFRA DEV LTD.","10"
"ISPATIND","02-May-2008","ISPAT INDUSTRIES LIMITED","1180"
"IVRCLINFRA","02-May-2008","IVRCL INFRAST &amp; PROJ LTD.","25"
"JPASSOCIAT","02-May-2008","JAIPRAKASH ASSOCIATES LTD","1257"
"JPHYDRO","02-May-2008","JAIPRAKASH HYDROPOW LTD.","800"
"KESORAMIND","02-May-2008","KESORAM INDUSTRIES LTD","3"
"KOTAKBANK","02-May-2008","KOTAK MAHINDRA BANK LTD","39"
"KTKBANK","02-May-2008","KARNATAKA BANK LIMITED","100"
"LT","02-May-2008","LARSEN &amp; TOUBRO LTD.","124"
"M&amp;M","02-May-2008","MAHINDRA &amp; MAHINDRA LTD","69"
"MCDOWELL-N","02-May-2008","UNITED SPIRITS LIMITED","10"
"NETWORK18","02-May-2008","NETWORK 18 FINCAP LTD.","19"
"NEYVELILIG","02-May-2008","NEYVELI LIGNITE CORPORATI","200"
"NIITLTD","02-May-2008","NIIT LIMITED","50"
"NTPC","02-May-2008","NTPC LTD","1361"
"ORCHIDCHEM","02-May-2008","ORCHID CHEMICALS LTD","370"
"PETRONET","02-May-2008","PETRONET LNG LIMITED","505"
"POLARIS","02-May-2008","POLARIS SOFTWARE LAB LTD","500"
"POWERGRID","02-May-2008","POWER GRID CORP. LTD.","221"
"PRAJIND","02-May-2008","PRAJ INDUSTRIES LTD","2200"
"PUNJLLOYD","02-May-2008","PUNJ LLOYD LIMITED","207"
"RAJESHEXPO","02-May-2008","RAJESH EXPORTS LTD","215"
"RCOM","02-May-2008","RELIANCE COMMUNICATIONS L","265"
"REL","02-May-2008","RELIANCE ENERGY LTD","464"
"RELCAPITAL","02-May-2008","RELIANCE CAPITAL LTD","240"
"RELIANCE","02-May-2008","RELIANCE INDUSTRIES LTD","38"
"RNRL","02-May-2008","REL. NAT. RESOURCES LTD.","430"
"ROLTA","02-May-2008","ROLTA INDIA LTD","25"
"RPL","02-May-2008","RELIANCE PETROLEUM LTD.","305"
"RPOWER","02-May-2008","RELIANCE POWER LTD.","40"
"SAIL","02-May-2008","STEEL AUTHORITY OF INDIA","391"
"SATYAMCOMP","02-May-2008","SATYAM COMPUTER SERVICES","1837"
"SBIN","02-May-2008","STATE BANK OF INDIA","17"
"SESAGOA","02-May-2008","SESA GOA LTD","61"
"SKUMARSYNF","02-May-2008","S KUMARS NATIONWIDE LTD","5646"
"SUNTV","02-May-2008","SUN TV NETWORK LIMITED","316"
"SUZLON","02-May-2008","SUZLON ENERGY LIMITED","25"
"SYNDIBANK","02-May-2008","SYNDICATE BANK","265"
"TATAMOTORS","02-May-2008","TATA MOTORS LIMITED","5"
"TATATEA","02-May-2008","TATA TEA LTD","40"
"TCS","02-May-2008","TATA CONSULTANCY SERV LT","90"
"TECHM","02-May-2008","TECH MAHINDRA LIMITED","9"
"TVSMOTOR","02-May-2008","TVS MOTOR COMPANY  LTD","300"
"UNIONBANK","02-May-2008","UNION BANK OF INDIA","1563"
"UNITECH","02-May-2008","UNITECH LTD","480"
"VIJAYABANK","02-May-2008","VIJAYA BANK","50"
"3IINFOTECH","02-May-2008","3I INFOTECH LTD.","12"
"ALBK","02-May-2008","ALLAHABAD BANK","91"
"ANDHRABANK","02-May-2008","ANDHRA BANK","2"
"ANSALINFRA","02-May-2008","ANSAL PROP &amp; INFRA LTD","303"
"APTECHT","02-May-2008","APTECH LIMITED","5"
"ARVINDMILL","02-May-2008","ARVIND MILLS LTD","1100"
"ASHOKLEY","02-May-2008","ASHOK LEYLAND LTD","900"
"AXISBANK","02-May-2008","AXIS BANK LIMITED","20"
"BANKINDIA","02-May-2008","BANK OF INDIA","141"
"BHEL","02-May-2008","BHEL","8"
"BINDALAGRO","02-May-2008","OSWAL CHEM. &amp; FERT. LTD.","1020"
"BOMDYEING","02-May-2008","BOMBAY DYEING &amp; MFG. CO L","125"
"BPCL","02-May-2008","BHARAT PETROLEUM CORP  LT","30"
"CAIRN","02-May-2008","CAIRN INDIA LIMITED","55"
"CANBK","02-May-2008","CANARA BANK","20"
"CENTRALBK","02-May-2008","CENTRAL BANK OF INDIA","100"
"CHENNPETRO","02-May-2008","CHENNAI PETROLEUM CORP LT","10"
"CIPLA","02-May-2008","CIPLA LTD","4"
"CROMPGREAV","02-May-2008","CROMPTON GREAVES LTD","5"
"DABUR","02-May-2008","DABUR INDIA LTD","100"
"DCB","02-May-2008","DEVELOP CREDIT BANK LTD","300"
"DLF","02-May-2008","DLF LIMITED","45"
"DRREDDY","02-May-2008","DR. REDDY'S LABORATORIES","5"
"ESCORTS","02-May-2008","ESCORTS INDIA LTD","1200"
"ESSAROIL","02-May-2008","ESSAR OIL LTD","343"
"GAIL","02-May-2008","GAIL (INDIA) LTD","60"
"GBN","02-May-2008","GLOBAL BROADCAST NEWS LTD","150"
"GMRINFRA","02-May-2008","GMR INFRASTRUCTURE LTD.","100"
"HCC","02-May-2008","HINDUSTAN CONSTRUCTION CO","47"
"HCLTECH","02-May-2008","HCL TECHNOLOGIES LTD","156"
"HDFC","02-May-2008","HDFC LTD","2"
"HDFCBANK","02-May-2008","HDFC BANK LTD","47"
"HDIL","02-May-2008","HOUSING DEV &amp; INFRA LTD","658"
"HINDALCO","02-May-2008","HINDALCO  INDUSTRIES  LTD","3"
"HINDPETRO","02-May-2008","HINDUSTAN PETROLEUM CORP","170"
"HINDUNILVR","02-May-2008","HINDUSTAN UNILEVER LTD.","43"
"HOTELEELA","02-May-2008","HOTEL LEELA VENTURES LTD","150"
"YESBANK","05-May-2008","YES BANK LIMITED","125"
"BALRAMCHIN","05-May-2008","BALRAMPUR CHINI MILLS LTD","5"
"BANKBARODA","05-May-2008","BANK OF BARODA","50"
"BANKINDIA","05-May-2008","BANK OF INDIA","25"
"BEML","05-May-2008","BEML LIMITED","8"
"BINDALAGRO","05-May-2008","OSWAL CHEM. &amp; FERT. LTD.","118"
"BOMDYEING","05-May-2008","BOMBAY DYEING &amp; MFG. CO L","55"
"CANBK","05-May-2008","CANARA BANK","150"
"CHAMBLFERT","05-May-2008","CHAMBAL FERTILIZERS LTD","100"
"CORPBANK","05-May-2008","CORPORATION BANK","100"
"DCB","05-May-2008","DEVELOP CREDIT BANK LTD","50"
"DENABANK","05-May-2008","DENA BANK","100"
"DIVISLAB","05-May-2008","DIVI'S LABORATORIES LTD","2"
"DLF","05-May-2008","DLF LIMITED","203"
"EKC","05-May-2008","EVEREST KANTO CYLINDERLTD","10"
"ESCORTS","05-May-2008","ESCORTS INDIA LTD","700"
"ESSAROIL","05-May-2008","ESSAR OIL LTD","517"
"GMRINFRA","05-May-2008","GMR INFRASTRUCTURE LTD.","6085"
"GNFC","05-May-2008","GUJARAT NARMADA FERT. CO","134"
"GTOFFSHORE","05-May-2008","GREAT OFFSHORE LTD","1"
"HCC","05-May-2008","HINDUSTAN CONSTRUCTION CO","150"
"ADLABSFILM","05-May-2008","ADLABS FILMS LTD","121"
"AIRDECCAN","05-May-2008","DECCAN AVIATION LIMITED","5"
"ALBK","05-May-2008","ALLAHABAD BANK","500"
"ANDHRABANK","05-May-2008","ANDHRA BANK","200"
"APIL","05-May-2008","ALSTOM PROJECTS INDIA LTD","3"
"ASHOKLEY","05-May-2008","ASHOK LEYLAND LTD","10"
"ZEEL","05-May-2008","ZEE ENTERTAINMENT ENT LTD","8155"
"HCLTECH","05-May-2008","HCL TECHNOLOGIES LTD","15"
"HINDALCO","05-May-2008","HINDALCO  INDUSTRIES  LTD","43"
"HINDOILEXP","05-May-2008","HINDUSTAN OIL EXPLORATION","50"
"HOTELEELA","05-May-2008","HOTEL LEELA VENTURES LTD","57"
"ICICIBANK","05-May-2008","ICICI BANK LTD.","77"
"IDBI","05-May-2008","INDUS DEV BANK OF IND LTD","335"
"IDFC","05-May-2008","INFRA. DEV. FIN. CO. LTD","81"
"IFCI","05-May-2008","IFCI LTD","50"
"INDIANB","05-May-2008","INDIAN BANK","365"
"INFOSYSTCH","05-May-2008","INFOSYS TECHNOLOGIES LTD","10"
"IRB","05-May-2008","IRB INFRA DEV LTD.","10"
"ISPATIND","05-May-2008","ISPAT INDUSTRIES LIMITED","938"
"ITC","05-May-2008","ITC LTD","110"
"IVRCLINFRA","05-May-2008","IVRCL INFRAST &amp; PROJ LTD.","100"
"JINDALSTEL","05-May-2008","JINDAL STEEL &amp; POWER LTD","4"
"JPASSOCIAT","05-May-2008","JAIPRAKASH ASSOCIATES LTD","275"
"JPHYDRO","05-May-2008","JAIPRAKASH HYDROPOW LTD.","118"
"KOTAKBANK","05-May-2008","KOTAK MAHINDRA BANK LTD","17"
"LICHSGFIN","05-May-2008","LIC HOUSING FINANCE LTD","100"
"LITL","05-May-2008","LANCO INFRATECH LTD.","10000"
"LT","05-May-2008","LARSEN &amp; TOUBRO LTD.","11"
"MAHSEAMLES","05-May-2008","MAHARASHTRA SEAMLESS LTD","100"
"NAGARCONST","05-May-2008","NAGARJUNA CONSTRN. CO. LT","60"
"NAGARFERT","05-May-2008","NAGARJUNA FERTILIZERS LTD","3600"
"NATIONALUM","05-May-2008","NATIONAL ALUMINIUM CO LTD","2"
"NEYVELILIG","05-May-2008","NEYVELI LIGNITE CORPORATI","100"
"NIITLTD","05-May-2008","NIIT LIMITED","100"
"OMAXE","05-May-2008","OMAXE LIMITED","10"
"ORCHIDCHEM","05-May-2008","ORCHID CHEMICALS LTD","956"
"ORIENTBANK","05-May-2008","ORIENTAL BANK OF COMMERCE","7"
"PENINLAND","05-May-2008","PENINSULA LAND LIMITED","100"
"PFC","05-May-2008","POWER FIN CORP LTD.","3248"
"POWERGRID","05-May-2008","POWER GRID CORP. LTD.","263"
"PRAJIND","05-May-2008","PRAJ INDUSTRIES LTD","80"
"PUNJLLOYD","05-May-2008","PUNJ LLOYD LIMITED","10"
"PURVA","05-May-2008","PURAVANKARA PROJ. LTD.","100"
"RAJESHEXPO","05-May-2008","RAJESH EXPORTS LTD","33"
"RANBAXY","05-May-2008","RANBAXY LABS LTD","50"
"RECLTD","05-May-2008","RURAL ELEC CORP. LTD.","151"
"REL","05-May-2008","RELIANCE ENERGY LTD","4"
"RELCAPITAL","05-May-2008","RELIANCE CAPITAL LTD","22"
"RELIANCE","05-May-2008","RELIANCE INDUSTRIES LTD","20"
"RENUKA","05-May-2008","SHREE RENUKA SUGARS LTD","200"
"RNRL","05-May-2008","REL. NAT. RESOURCES LTD.","1004"
"RPL","05-May-2008","RELIANCE PETROLEUM LTD.","646"
"RPOWER","05-May-2008","RELIANCE POWER LTD.","20"
"SAIL","05-May-2008","STEEL AUTHORITY OF INDIA","162"
"SATYAMCOMP","05-May-2008","SATYAM COMPUTER SERVICES","344"
"SBIN","05-May-2008","STATE BANK OF INDIA","113"
"SIEMENS","05-May-2008","SIEMENS LTD","210"
"SKUMARSYNF","05-May-2008","S KUMARS NATIONWIDE LTD","95"
